14:31:16 INFO  manager.ApplicationManager - Tests start on Chrome
14:31:21 INFO  TestBase - Method registrationNegativeNameIsEmpty is started
14:31:21 INFO  manager.WebDriverListener - Start searching element ---> By.xpath: //a[.=' Logout ']
14:31:26 INFO  manager.WebDriverListener - Element with locator ---> By.xpath: //a[.=' Logout '] is found
14:31:26 INFO  manager.TestNgListener - Test starts registrationNegativeNameIsEmpty invoked
14:31:26 INFO  manager.WebDriverListener - Start searching element ---> By.xpath: //*[.=' Sign up ']
14:31:26 INFO  manager.WebDriverListener - Element with locator ---> By.xpath: //*[.=' Sign up '] is found
14:31:28 INFO  manager.WebDriverListener - Start searching element ---> By.xpath: //input[@id='name']
14:31:29 INFO  manager.WebDriverListener - Element with locator ---> By.xpath: //input[@id='name'] is found
14:31:30 INFO  manager.WebDriverListener - Start searching element ---> By.xpath: //input[@id='lastName']
14:31:30 INFO  manager.WebDriverListener - Element with locator ---> By.xpath: //input[@id='lastName'] is found
14:31:30 INFO  manager.WebDriverListener - Start searching element ---> By.xpath: //input[@id='email']
14:31:31 INFO  manager.WebDriverListener - Element with locator ---> By.xpath: //input[@id='email'] is found
14:31:31 INFO  manager.WebDriverListener - Start searching element ---> By.xpath: //input[@id='password']
14:31:31 INFO  manager.WebDriverListener - Element with locator ---> By.xpath: //input[@id='password'] is found
14:31:33 INFO  manager.WebDriverListener - Start searching element ---> By.xpath: //*[text()=' Name is required ']
14:31:38 INFO  manager.WebDriverListener - Element with locator ---> By.xpath: //*[text()=' Name is required '] is found
14:31:38 INFO  manager.TestNgListener - Test registrationNegativeNameIsEmpty failed java.lang.AssertionError: expected [true] but found [false]
14:31:38 INFO  TestBase - ================================
